Index,year,exposure,business.type,driver.age,driver.gender,marital.status,yrs.licensed,ncd.level,region,body.code,vehicle.age,vehicle.value,no.seats,cubic.cent,horse.power,weight,length,width,height,fuel.type,prior.claims,claim.count,claim.incurred
36771,2017,0.083333333,RB,48,Male,Married,2,3,32,A,1,26.85,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
36772,2016,1,NB,45,Male,Married,1,1,3,E,2,29.2,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
36773,2018,0.083333333,NB,46,Male,Married,3,1,32,D,4,14.82,3,2476,100,1890,5.035,1.82,1.98,Diesel,4,0,0
36774,2016,1,RB,64,Male,Married,4,5,36,A,3,16.7,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
36775,2017,0.083333333,RB,64,Male,Married,4,5,36,A,3,16.7,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
36776,2016,0.083333333,NB,53,Male,Married,3,4,29,E,2,33.85,2,1896,105,1725,4.89,1.904,1.959,Diesel,1,0,0
36777,2017,0.083333333,RB,30,Male,Married,2,1,4,C,4,21,5,2499,109,1730,5.005,1.695,1.75,Diesel,1,0,0
36778,2016,0.083333333,NB,36,Male,Married,1,1,32,D,0,30.918,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,0,0
36779,2017,0.083333333,RB,45,Female,Widow,5,6,12,E,4,18.857,5,2476,99,1890,5.125,1.92,1.925,Diesel,1,0,0
36780,2016,0.083333333,NB,48,Male,Married,2,1,36,A,5,15,5,1868,70,1191,4.108,1.719,1.802,Diesel,0,0,0
36781,2017,0.166666667,RB,49,Male,Married,2,4,21,G,4,30.6,6,1896,105,1785,4.89,1.904,1.959,Diesel,1,0,0
36782,2018,0.166666667,RB,42,Male,Married,3,5,20,A,3,21.463,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
36783,2017,0.083333333,NB,60,Male,Married,3,6,17,A,8,12.35,5,1868,70,1190,4.137,1.724,1.819,Diesel,0,0,0
36784,2018,0.083333333,NB,57,Male,Married,1,1,36,E,0,32,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36785,2017,0.083333333,NB,44,Male,Divorced,2,1,32,E,0,27.7,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
36786,2017,0.166666667,RB,48,Male,Married,1,6,29,F,1,26.8,6,2476,94,1805,4.795,1.74,1.965,Diesel,0,0,0
36787,2017,0.166666667,RB,35,Male,Married,2,1,12,A,5,17,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
36788,2017,1,RB,47,Male,Married,4,5,29,C,4,27.25,5,2498,109,1710,5.012,1.75,1.75,Diesel,2,0,0
36789,2018,0.083333333,RB,47,Male,Married,4,5,29,C,4,27.25,5,2498,109,1710,5.012,1.75,1.75,Diesel,2,0,0
36790,2017,1,NB,50,Male,Married,5,6,36,A,6,14.2,5,1867,71,1240,4.137,1.724,1.819,Diesel,2,0,0
36791,2017,0.083333333,NB,50,Male,Married,5,6,36,A,6,14.2,5,1867,71,1240,4.137,1.724,1.819,Diesel,2,0,0
36792,2017,0.166666667,NB,45,Male,Married,3,4,32,D,5,17,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36793,2018,1,RB,42,Male,Married,2,3,20,A,1,21.95,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
36794,2017,0.083333333,RB,42,Male,Married,2,3,20,A,1,21.95,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,1,43.84
36795,2018,0.083333333,NB,58,Male,Married,2,3,12,D,5,16.1,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
36796,2017,0.166666667,NB,43,Male,Married,4,1,29,C,0,40,5,2488,133,1665,5.09,1.825,1.83,Diesel,1,0,0
36797,2018,0.166666667,RB,53,Male,Married,3,6,29,E,5,18.714,6,2402,120,1875,4.863,1.974,2.07,Diesel,0,0,0
36798,2017,0.166666667,NB,46,Male,Married,1,6,32,A,3,28.17,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36799,2017,0.916666667,RB,47,Male,Married,2,6,32,A,4,26,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36800,2018,0.166666667,RB,47,Male,Married,2,6,32,A,4,26,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36801,2017,0.166666667,NB,43,Male,Married,1,6,32,A,4,25.875,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36802,2018,0.166666667,NB,34,Male,Married,3,5,2,G,3,33.75,6,1896,105,1785,4.89,1.904,1.959,Diesel,0,0,0
36803,2017,0.166666667,NB,34,Female,Married,4,4,20,E,3,21.5,5,1910,105,1330,4.253,1.722,1.831,Diesel,2,0,0
36804,2018,0.166666667,NB,53,Male,Married,3,5,32,A,3,21.05,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,1,171.02
36805,2017,0.166666667,NB,34,Female,Single,2,3,31,D,1,22.705,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36806,2018,0.166666667,NB,54,Male,Married,3,6,32,D,5,17,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36807,2017,0.166666667,NB,56,Male,Married,1,3,9,C,3,25.974,5,2499,136,1775,5.035,1.72,1.645,Diesel,0,0,0
36808,2017,0.166666667,NB,62,Male,Married,4,6,32,A,4,25.9,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36809,2017,0.166666667,NB,41,Male,Married,5,6,32,D,9,11.25,2,1868,70,1155,4.108,1.719,1.802,Diesel,1,0,0
36810,2018,0.166666667,NB,53,Male,Married,1,3,9,E,1,21,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36811,2017,0.166666667,NB,59,Male,Married,2,1,31,D,1,22.95,2,1461,65,1120,4.035,1.672,1.825,Diesel,3,0,0
36812,2018,0.166666667,NB,48,Male,Married,1,1,29,E,5,14.4,2,1910,63,1280,4.159,1.714,1.82,Diesel,0,0,0
36813,2018,1,RB,49,Male,Married,3,6,32,D,12,8.5,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
36814,2017,0.083333333,RB,49,Male,Married,3,6,32,D,12,8.5,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
36815,2018,0.166666667,NB,31,Male,Married,1,1,32,A,0,28.795,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36816,2017,0.166666667,NB,27,Male,Married,1,1,31,C,3,26,5,2477,136,1880,5.075,1.8,1.78,Diesel,0,0,0
36817,2018,1,NB,61,Male,Married,1,6,3,E,5,14.1,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36818,2017,0.083333333,NB,61,Male,Married,1,6,3,E,5,14.1,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36819,2018,0.166666667,NB,51,Male,Married,5,5,9,D,5,15.65,2,1910,105,1310,4.159,1.714,1.82,Diesel,2,0,0
36820,2017,0.166666667,NB,48,Male,Married,1,1,31,C,11,14.7,5,2700,85,1920,4.99,1.7,1.61,Diesel,0,0,0
36821,2017,0.166666667,NB,61,Male,Married,1,1,14,A,2,31,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36822,2018,1,NB,28,Male,Married,2,1,29,D,1,27.1,5,1461,105,1430,4.213,1.83,1.84,Diesel,1,1,2223.49
36823,2017,0.083333333,NB,28,Male,Married,2,1,29,D,1,27.1,5,1461,105,1430,4.213,1.83,1.84,Diesel,1,0,0
36824,2017,1,NB,45,Male,Married,5,3,32,E,3,20.05,2,1868,70,1175,4.137,1.724,1.815,Diesel,2,1,12.83
36825,2018,0.083333333,NB,45,Male,Married,5,3,32,E,3,20.05,2,1868,70,1175,4.137,1.724,1.815,Diesel,2,0,0
36826,2017,1,RB,39,Male,Married,7,6,32,E,6,14.85,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36827,2018,0.083333333,RB,39,Male,Married,7,6,32,E,6,14.85,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36828,2018,1,RB,41,Male,Married,2,6,32,A,0,34.29,5,1560,90,1422,4.38,2.112,1.875,Diesel,2,0,0
36829,2017,0.083333333,RB,41,Male,Married,2,6,32,A,0,34.29,5,1560,90,1422,4.38,2.112,1.875,Diesel,2,0,0
36830,2017,1,NB,53,Male,Married,3,1,32,D,0,27.9,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
36831,2017,0.083333333,NB,53,Male,Married,3,1,32,D,0,27.9,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
36832,2017,1,NB,48,Male,Married,4,3,32,E,3,21.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
36833,2018,0.083333333,NB,48,Male,Married,4,3,32,E,3,21.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
36834,2017,1,NB,38,Male,Married,1,1,29,A,0,26.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36835,2018,0.083333333,NB,38,Male,Married,1,1,29,A,0,26.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36836,2017,1,RB,49,Male,Married,2,3,32,G,1,20.75,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
36837,2017,0.083333333,RB,49,Male,Married,2,3,32,G,1,20.75,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
36838,2018,0.333333333,NB,55,Male,Married,6,6,32,A,5,18.85,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36839,2017,1,NB,31,Male,Married,2,3,29,D,3,18.05,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36840,2018,0.083333333,NB,31,Male,Married,2,3,29,D,3,18.05,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36841,2018,1,NB,44,Male,Married,1,1,32,A,0,30.75,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36842,2017,0.083333333,NB,44,Male,Married,1,1,32,A,0,30.75,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36843,2018,1,NB,43,Male,Married,1,1,32,D,1,26.3,5,1461,85,1389,4.213,1.83,1.84,Diesel,2,0,0
36844,2017,0.083333333,NB,43,Male,Married,1,1,32,D,1,26.3,5,1461,85,1389,4.213,1.83,1.84,Diesel,2,0,0
36845,2018,1,NB,49,Male,Married,4,1,32,A,5,16.25,5,1251,70,1385,4.159,1.714,1.81,Diesel,2,0,0
36846,2017,0.083333333,NB,49,Male,Married,4,1,32,A,5,16.25,5,1251,70,1385,4.159,1.714,1.81,Diesel,2,0,0
36847,2018,1,NB,41,Male,Married,1,1,32,A,0,30.75,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36848,2017,0.083333333,NB,41,Male,Married,1,1,32,A,0,30.75,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36849,2017,1,NB,36,Male,Married,2,3,36,A,0,26.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,1,448.81
36850,2018,0.083333333,NB,36,Male,Married,2,3,36,A,0,26.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36851,2017,1,RB,44,Male,Married,3,4,14,D,2,23.3,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,0,0
36852,2018,0.083333333,RB,44,Male,Married,3,4,14,D,2,23.3,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,0,0
36853,2017,1,NB,50,Male,Married,2,3,33,E,1,24.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
36854,2017,0.083333333,NB,50,Male,Married,2,3,33,E,1,24.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
36855,2018,1,NB,65,Male,Married,3,4,32,A,3,15.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36856,2017,0.083333333,NB,65,Male,Married,3,4,32,A,3,15.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36857,2018,1,NB,47,Male,Married,3,1,16,A,2,15.15,5,1598,90,1165,4.45,1.993,1.64,Gasoline,0,0,0
36858,2017,0.083333333,NB,47,Male,Married,3,1,16,A,2,15.15,5,1598,90,1165,4.45,1.993,1.64,Gasoline,0,0,0
36859,2018,1,NB,53,Male,Married,2,1,32,D,4,15.2,6,2607,85,1530,4.71,1.69,1.965,Diesel,1,0,0
36860,2017,0.083333333,NB,53,Male,Married,2,1,32,D,4,15.2,6,2607,85,1530,4.71,1.69,1.965,Diesel,1,0,0
36861,2018,1,NB,37,Male,Married,1,1,31,C,4,28.74,5,2477,136,1770,5.075,1.75,1.775,Diesel,0,0,0
36862,2017,0.083333333,NB,37,Male,Married,1,1,31,C,4,28.74,5,2477,136,1770,5.075,1.75,1.775,Diesel,0,0,0
36863,2018,1,NB,55,Male,Married,5,6,9,D,7,12.85,2,1910,105,1280,4.253,1.722,1.831,Diesel,0,0,0
36864,2017,0.083333333,NB,55,Male,Married,5,6,9,D,7,12.85,2,1910,105,1280,4.253,1.722,1.831,Diesel,0,0,0
36865,2018,1,NB,44,Male,Married,2,1,32,C,5,13.886,5,2417,90,2050,5.47,2.098,2.12,Diesel,0,1,1120.57
36866,2017,0.083333333,NB,44,Male,Married,2,1,32,C,5,13.886,5,2417,90,2050,5.47,2.098,2.12,Diesel,0,0,0
36867,2018,0.916666667,NB,52,Male,Married,2,3,31,E,2,21.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36868,2017,0.166666667,NB,52,Male,Married,2,3,31,E,2,21.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36869,2018,1,NB,33,Male,Married,1,1,34,A,0,31.076,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36870,2017,0.083333333,NB,33,Male,Married,1,1,34,A,0,31.076,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36871,2018,1,NB,34,Female,Married,5,6,36,A,0,36.79,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
36872,2017,0.083333333,NB,34,Female,Married,5,6,36,A,0,36.79,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
36873,2017,0.916666667,RB,29,Male,Married,3,3,31,D,5,13.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,1,432.09
36874,2018,0.166666667,RB,29,Male,Married,3,3,31,D,5,13.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36875,2017,0.916666667,RB,56,Male,Married,2,3,29,A,5,26.15,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
36876,2018,0.166666667,RB,56,Male,Married,2,3,29,A,5,26.15,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
36877,2017,0.916666667,RB,36,Female,Married,5,6,32,A,5,26.15,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
36878,2018,0.166666667,RB,36,Female,Married,5,6,32,A,5,26.15,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
36879,2017,1,NB,73,Male,Married,3,1,33,D,7,9.05,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
36880,2018,0.083333333,NB,73,Male,Married,3,1,33,D,7,9.05,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,1,25.72
36881,2017,0.916666667,RB,55,Male,Married,4,5,12,A,3,16.95,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36882,2018,0.166666667,RB,55,Male,Married,4,5,12,A,3,16.95,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36883,2018,1,NB,41,Male,Married,5,1,3,E,1,25.5,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
36884,2017,0.083333333,NB,41,Male,Married,5,1,3,E,1,25.5,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
36885,2017,0.916666667,RB,48,Male,Married,3,6,32,A,5,18.85,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,1,2602.06
36886,2018,0.166666667,RB,48,Male,Married,3,6,32,A,5,18.85,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36887,2017,0.916666667,NB,50,Male,Married,1,1,36,E,0,23.99,5,1587,105,1450,4.44,1.695,1.825,LPG,0,0,0
36888,2018,0.166666667,NB,50,Male,Married,1,1,36,E,0,23.99,5,1587,105,1450,4.44,1.695,1.825,LPG,0,0,0
36889,2017,0.916666667,RB,55,Male,Married,5,6,29,E,7,17.15,6,2402,120,1875,4.863,1.974,2.07,Diesel,0,0,0
36890,2018,0.166666667,RB,55,Male,Married,5,6,29,E,7,17.15,6,2402,120,1875,4.863,1.974,2.07,Diesel,0,0,0
36891,2017,0.75,NB,62,Male,Married,6,6,29,E,5,20,6,2402,120,1875,4.863,1.974,2.07,Diesel,1,0,0
36892,2018,0.333333333,NB,62,Male,Married,6,6,29,E,5,20,6,2402,120,1875,4.863,1.974,2.07,Diesel,1,0,0
36893,2017,0.916666667,NB,54,Male,Married,1,1,33,D,8,13.05,6,2476,94,1475,4.79,1.69,1.965,Diesel,0,0,0
36894,2017,0.166666667,NB,54,Male,Married,1,1,33,D,8,13.05,6,2476,94,1475,4.79,1.69,1.965,Diesel,0,0,0
36895,2018,0.583333333,NB,29,Male,Married,3,1,4,A,6,18,5,1896,105,1446,4.405,1.802,1.833,Diesel,2,0,0
36896,2017,0.083333333,NB,29,Male,Married,3,1,4,A,7,15.9,5,1896,105,1446,4.405,1.802,1.833,Diesel,2,0,0
36897,2018,0.166666667,NB,29,Male,Married,3,1,4,A,6,18,5,1896,105,1446,4.405,1.802,1.833,Diesel,2,0,0
36898,2017,0.916666667,RB,66,Male,Married,5,6,9,A,7,11.95,5,1461,70,1085,4.035,1.663,1.855,Diesel,1,0,0
36899,2018,0.166666667,RB,66,Male,Married,5,6,9,A,7,11.95,5,1461,70,1085,4.035,1.663,1.855,Diesel,1,0,0
36900,2017,0.916666667,NB,55,Male,Married,1,3,14,A,1,24.15,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36901,2018,0.166666667,NB,55,Male,Married,1,3,14,A,1,24.15,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36902,2018,0.916666667,NB,59,Male,Married,1,1,36,A,0,31.076,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36903,2017,0.166666667,NB,59,Male,Married,1,1,36,A,0,31.076,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36904,2018,0.916666667,NB,47,Male,Married,4,5,9,D,3,15.65,2,1398,70,1090,3.864,1.716,1.721,Diesel,0,0,0
36905,2017,0.166666667,NB,47,Male,Married,4,5,9,D,3,15.65,2,1398,70,1090,3.864,1.716,1.721,Diesel,0,0,0
36906,2017,0.916666667,RB,50,Male,Married,3,4,29,E,7,11.55,2,1910,63,1280,4.159,1.714,1.82,Diesel,0,0,0
36907,2018,0.166666667,RB,50,Male,Married,3,4,29,E,7,11.55,2,1910,63,1280,4.159,1.714,1.82,Diesel,0,0,0
36908,2017,0.916666667,NB,55,Male,Married,1,1,32,D,9,10.95,2,1686,75,1210,4.323,1.685,1.801,Diesel,0,1,1775.11
36909,2018,0.166666667,NB,55,Male,Married,1,1,32,D,9,10.95,2,1686,75,1210,4.323,1.685,1.801,Diesel,0,0,0
36910,2017,0.916666667,NB,39,Female,Married,1,1,20,A,2,26.35,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,1,34.23
36911,2018,0.166666667,NB,39,Female,Married,1,1,20,A,2,26.35,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
36912,2017,0.916666667,NB,34,Male,Married,2,5,29,E,0,42.9,5,1896,105,1770,4.89,1.904,1.959,Diesel,1,0,0
36913,2017,0.166666667,NB,34,Male,Married,2,5,29,E,0,42.9,5,1896,105,1770,4.89,1.904,1.959,Diesel,1,0,0
36914,2018,0.916666667,NB,55,Male,Married,1,1,36,D,0,29.65,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,0,0
36915,2017,0.166666667,NB,55,Male,Married,1,1,36,D,0,29.65,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,0,0
36916,2017,0.916666667,NB,29,Male,Married,1,1,9,A,2,23.7,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36917,2018,0.166666667,NB,29,Male,Married,1,1,9,A,2,23.7,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36918,2017,0.916666667,NB,30,Male,Married,2,3,34,A,5,18,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,1,19.12
36919,2018,0.166666667,NB,30,Male,Married,2,3,34,A,5,18,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
36920,2017,0.666666667,NB,30,Male,Married,4,4,29,E,5,15.85,5,2476,167,1890,5.125,1.92,1.925,Diesel,3,3,2647.2
36921,2018,0.166666667,NB,30,Male,Married,4,4,29,E,5,15.85,5,2476,167,1890,5.125,1.92,1.925,Diesel,3,0,0
36922,2017,0.916666667,NB,28,Female,Married,1,1,32,D,6,8.55,2,1242,80,965,3.764,1.618,1.456,LPG,0,0,0
36923,2018,0.166666667,NB,28,Female,Married,1,1,32,D,6,8.55,2,1242,80,965,3.764,1.618,1.456,LPG,0,0,0
36924,2017,0.916666667,RB,46,Female,Divorced,4,1,20,A,4,14.4,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,0,0
36925,2017,0.166666667,RB,46,Female,Divorced,4,1,20,A,4,14.4,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,0,0
36926,2018,0.916666667,RB,56,Male,Married,5,6,32,D,7,12.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36927,2017,0.166666667,RB,56,Male,Married,5,6,32,D,7,12.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36928,2018,0.916666667,RB,52,Male,Divorced,4,5,8,E,6,11.95,6,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
36929,2017,0.166666667,RB,52,Male,Divorced,4,5,8,E,6,11.95,6,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
36930,2018,0.916666667,NB,54,Male,Married,4,3,20,E,5,17.45,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,1,570.87
36931,2017,0.166666667,NB,54,Male,Married,4,3,20,E,5,17.45,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
36932,2018,0.916666667,RB,46,Male,Married,5,3,32,D,2,21.4,3,1398,70,1090,3.864,1.816,1.721,Diesel,1,0,0
36933,2017,0.166666667,RB,46,Male,Married,5,3,32,D,2,21.4,3,1398,70,1090,3.864,1.816,1.721,Diesel,1,0,0
36934,2017,0.833333333,NB,34,Male,Married,5,4,12,G,5,32.45,6,1896,105,1785,4.89,1.904,1.959,Diesel,1,0,0
36935,2018,0.25,NB,34,Male,Married,5,4,12,G,5,32.45,6,1896,105,1785,4.89,1.904,1.959,Diesel,1,0,0
36936,2017,0.916666667,NB,31,Male,Married,2,3,36,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36937,2017,0.166666667,NB,31,Male,Married,2,3,36,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36938,2018,0.916666667,NB,63,Male,Married,3,3,29,G,2,19.4,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
36939,2017,0.166666667,NB,63,Male,Married,3,3,29,G,2,19.4,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
36940,2017,0.833333333,NB,34,Male,Married,2,4,17,E,0,34.84,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
36941,2018,0.25,NB,34,Male,Married,2,4,17,E,0,34.84,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
36942,2017,0.916666667,NB,48,Male,Married,3,4,32,A,2,19.65,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36943,2018,0.166666667,NB,48,Male,Married,3,4,32,A,2,19.65,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
36944,2017,0.916666667,NB,27,Female,Single,1,1,29,A,0,26.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36945,2018,0.166666667,NB,27,Female,Single,1,1,29,A,0,26.85,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36946,2017,0.916666667,NB,29,Male,Married,4,3,36,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,3,1,261.63
36947,2018,0.166666667,NB,29,Male,Married,4,3,36,D,6,12.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,3,0,0
36948,2017,0.833333333,RB,64,Male,Married,2,3,32,D,6,12,2,1461,85,1080,4.035,1.663,1.845,Diesel,0,0,0
36949,2018,0.25,RB,64,Male,Married,2,3,32,D,6,12,2,1461,85,1080,4.035,1.663,1.845,Diesel,0,0,0
36950,2017,0.833333333,RB,63,Male,Married,3,4,32,E,4,22.5,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
36951,2017,0.25,RB,63,Male,Married,3,4,32,E,4,22.5,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
36952,2017,0.916666667,RB,64,Male,Married,5,6,36,D,4,15.4,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36953,2018,0.166666667,RB,64,Male,Married,5,6,36,D,4,15.4,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36954,2017,0.916666667,NB,67,Male,Married,5,6,29,A,4,20.5,5,1248,75,1320,4.253,1.722,1.818,Diesel,0,0,0
36955,2017,0.166666667,NB,67,Male,Married,5,6,29,A,4,20.5,5,1248,75,1320,4.253,1.722,1.818,Diesel,0,0,0
36956,2018,0.333333333,RB,53,Male,Married,4,4,14,D,2,23.3,5,1461,85,1389,4.213,1.83,1.84,Diesel,4,0,0
36957,2017,0.833333333,RB,49,Male,Married,4,6,17,D,7,12.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
36958,2018,0.25,RB,49,Male,Married,4,6,17,D,7,12.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
36959,2018,0.916666667,NB,45,Male,Married,5,6,9,E,7,12.6,5,1910,105,1330,4.253,1.722,1.831,Diesel,1,0,0
36960,2017,0.166666667,NB,45,Male,Married,5,6,9,E,7,12.6,5,1910,105,1330,4.253,1.722,1.831,Diesel,1,0,0
36961,2018,0.833333333,NB,69,Male,Widow,2,5,34,E,6,12.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36962,2017,0.25,NB,69,Male,Widow,2,5,34,E,6,12.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,1,1768.09
36963,2017,0.833333333,NB,56,Female,Married,4,1,32,A,3,28.55,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
36964,2018,0.25,NB,56,Female,Married,4,1,32,A,3,28.55,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
36965,2017,0.833333333,NB,70,Male,Married,6,6,32,A,6,16.75,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
36966,2018,0.25,NB,70,Male,Married,6,6,32,A,6,16.75,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
36967,2018,0.833333333,RB,50,Male,Married,5,6,32,A,6,24,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
36968,2017,0.25,RB,50,Male,Married,5,6,32,A,6,24,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
36969,2018,0.083333333,NB,33,Male,Married,4,1,32,A,0,37.3,5,1560,90,1422,4.38,2.112,1.875,Diesel,3,0,0
36970,2017,0.833333333,NB,33,Male,Married,4,1,32,E,3,21.4,2,1560,90,1240,4.137,1.724,1.81,Diesel,3,1,17.47
